®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
3.45265e-05,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
7.25055e-05,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000114282,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000160237,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000210787,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000266392,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000327558,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00039484,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000468851,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000550262,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000639815,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000738322,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000846681,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.000965876,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00109699,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00124122,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00139986,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00157437,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00176634,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.0019775,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00220978,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00246528,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00274633,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00305549,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00339557,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00376965,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00418115,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00463379,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
0.00513169,42.4052,42.4052,42.4052,42.4052,42.4052,42.4052
