®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
4.57897e-05,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
9.61583e-05,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.000151564,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00021251,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00027955,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.000353295,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.000434414,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.000523645,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.000621799,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.000729768,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.000848535,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.000979178,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00112289,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00128096,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00145485,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00164612,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00185653,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00208797,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00234255,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0026226,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00293065,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0032695,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00364224,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00405226,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00450327,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00499939,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00554512,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00614542,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00680575,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00753212,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00833112,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.00921002,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0101768,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0112403,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0124101,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0136969,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0151124,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0166694,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0183821,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0202661,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0223385,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0246182,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0271258,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0298842,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0329184,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.036256,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0399274,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0435988,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0472702,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0509415,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0538787,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.057192,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0595417,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0618914,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0642411,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0661208,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0680006,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0698803,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0717601,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0736398,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0755196,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0764595,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0783392,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.079749,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0811588,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0820987,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0839785,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0849183,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0858582,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.087738,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0886779,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0905576,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0914975,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0933772,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.095257,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0971367,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.0986405,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.100144,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.101648,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.103152,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.104656,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.10616,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.107663,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.109167,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.110671,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.112175,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.113679,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.115182,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.116686,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.11819,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.119694,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.121197,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.122701,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.124205,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.125709,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.127213,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.128716,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.13022,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.131724,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.133228,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.13398,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.135484,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.136988,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.138491,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.139995,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.141123,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
0.142251,82.5667,82.5667,82.5667,82.5667,82.5667,82.5667
