®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
3.45265e-05,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
7.25055e-05,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000114282,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000160237,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000210787,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000266392,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000327558,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00039484,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000468851,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000550262,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000639815,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000738322,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000846681,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.000965876,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00109699,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00124122,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00139986,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00157437,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00176634,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0019775,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00220978,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00246528,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00274633,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00305549,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00339557,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00376965,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00418115,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00463379,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00513169,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00567939,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00628185,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00694456,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00767355,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.00847543,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0093575,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0103278,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0113951,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0125691,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0138605,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0152811,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0168438,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0185627,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0204535,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0225333,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0248212,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
0.0273378,71.7574,71.7574,71.7574,71.7574,71.7574,71.7574
