®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
7.95793e-05,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.000167116,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.000263407,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.000369327,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.000485839,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.000614002,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.000754982,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.000910059,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00108064,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00126829,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0014747,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00170174,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0019515,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00222623,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00252843,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00286085,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00322651,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00362875,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0040712,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0045579,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00509327,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00568217,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00632997,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00704255,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00782638,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0086886,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.00963704,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0106803,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0118279,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0130903,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0144789,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0160064,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0176866,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0195348,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0215679,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0238043,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0262643,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0289703,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0319469,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0352212,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0388229,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0424245,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0460262,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0496279,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0535986,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
0.0564799,53.2757,53.2757,53.2757,53.2757,53.2757,53.2757
