®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
7.95793e-05,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.000167116,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.000263407,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.000369327,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.000485839,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.000614002,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.000754982,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.000910059,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00108064,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00126829,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0014747,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00170174,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0019515,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00222623,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00252843,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00286085,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00322651,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00362875,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0040712,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0045579,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00509327,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00568217,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00632997,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00704255,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00782638,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0086886,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.00963704,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0106803,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0118279,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0130903,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0144789,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0160064,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0176866,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0195348,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0215679,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0238043,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0262643,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0289703,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0319469,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0352212,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0388229,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0427847,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0471428,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0515008,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0558589,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0611783,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0647833,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0675725,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0698038,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0720351,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0738202,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0756052,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0773903,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0791754,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
0.0800679,62.6718,62.6718,62.6718,62.6718,62.6718,62.6718
