time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
7.96E-05,0,0.0956296,68,0.0116353,0.0635626
0.000167116,0,0.0956296,68,0.0116163,0.0670526
0.000263407,0,0.0956296,68,0.0116317,0.070891
0.000369327,0,0.0956296,68,0.0116479,0.0751123
0.000485839,0,0.0956296,68,0.0116818,0.0797548
0.000614002,0,0.0956296,68,0.0117447,0.0848602
0.000754982,0,0.0956296,67.9999,0.0118578,0.0904747
0.000910059,0,0.0956296,67.9999,0.012034,0.0966487
0.00108064,0,0.0956296,67.9999,0.0122832,0.103438
0.00126829,0,0.0956296,67.9999,0.0126285,0.110904
0.0014747,0,0.0956296,67.9999,0.0131058,0.119112
0.00170174,0,0.0956296,67.9998,0.0137273,0.128138
0.0019515,0,0.0956296,67.9998,0.0145105,0.138062
0.00222623,0,0.0956296,67.9998,0.0154818,0.148972
0.00252843,0,0.0956296,67.9997,0.0165565,0.160967
0.00286085,0,0.0956296,67.9997,0.017855,0.174152
0.00322651,0,0.0956296,67.9996,0.0193098,0.188646
0.00362875,0,0.0956296,67.9995,0.0209978,0.204577
0.0040712,0,0.0956296,67.9995,0.0231011,0.222087
0.0045579,0,0.0956296,67.9993,0.0253039,0.241329
0.00509327,0,0.0956296,67.9992,0.0278899,0.262474
0.00568217,0,0.0956296,67.9991,0.0310108,0.286141
0.00632997,0,0.0956296,67.9989,0.0348742,0.315146
0.00704255,0,0.0956296,67.9986,0.0396968,0.35063
0.00782638,0,0.0956296,67.9984,0.0457205,0.39397
0.0086886,0,0.0956296,67.998,0.0531983,0.44682
0.00963704,0,0.0956296,67.9976,0.0635151,0.511167
0.0106803,0,0.0956296,67.9971,0.0768358,0.589389
0.0118279,0,0.0956296,67.9964,0.0929257,0.684323
0.0130903,0,0.0956296,67.9955,0.111431,0.799346
0.0144789,0,0.0956296,67.9944,0.132408,0.938451
0.0160064,0,0.0956296,67.993,0.16122,1.10634
0.0176866,0,0.0956296,67.9911,0.199822,1.30851
0.0195348,0,0.0956296,67.9887,0.249981,1.55134
0.0215679,0,0.0956296,67.9856,0.314525,1.84213
0.0238043,0,0.0956296,67.9814,0.397446,2.18913
0.0262643,0,0.0956296,67.9761,0.503898,2.60152
0.0289703,0,0.0956296,67.969,0.640194,3.08924
0.0319469,0,0.0956296,67.9598,0.813921,3.6627
0.0352212,0,0.0956296,67.9478,1.03437,4.3323
0.0388229,0,0.0956296,67.9322,1.31041,5.10768
0.0427847,0,0.0956296,67.912,1.65148,5.99656
0.0471428,0,0.0956296,67.8859,2.06859,7.00335
0.0519366,0,0.0956296,67.8523,2.57,8.12717
0.0567305,0,0.0956296,67.8133,3.09631,9.21313
0.0615243,0,0.0956296,67.7692,3.62583,10.1998
0.0669806,0,0.0956296,67.7135,4.21805,11.2135
0.0715222,0,0.0956296,67.6626,4.6729,11.9767
0.074666,0,0.0956296,67.6249,4.94742,12.4658
0.0771204,0,0.0956296,67.5943,5.12908,12.8268
0.079084,0,0.0956296,67.5691,5.24937,13.1031
0.0810476,0,0.0956296,67.5434,5.34935,13.3687
0.0820294,0,0.0956296,67.5303,5.38833,13.4977
0.0830111,0,0.0956296,67.517,5.41968,13.6241
0.0844838,0,0.0956296,67.497,5.46428,13.8092
0.0859565,0,0.0956296,67.4766,5.50838,13.9889
0.0869383,0,0.0956296,67.4629,5.53728,14.1058
0.0889018,0,0.0956296,67.4352,5.60346,14.3328
0.0896873,0,0.0956296,67.4239,5.62995,14.4212
0.0912581,0,0.0956296,67.4013,5.69068,14.5937
0.092829,0,0.0956296,67.3784,5.7578,14.761
0.0936144,0,0.0956296,67.3668,5.79236,14.8426
0.0951852,0,0.0956296,67.3435,5.86911,15.0022
0.0967561,0,0.0956296,67.3199,5.95202,15.1568
0.0983269,0,0.0956296,67.2961,6.04173,15.3066
0.0998978,0,0.0956296,67.272,6.1375,15.4518
0.101469,0,0.0956296,67.2478,6.23786,15.5925
0.10304,0,0.0956296,67.2233,6.34428,15.7288
0.10461,0,0.0956296,67.1986,6.45655,15.8609
0.106181,0,0.0956296,67.1737,6.57229,15.989
0.107752,0,0.0956296,67.1485,6.69216,16.113
0.109323,0,0.0956296,67.1232,6.81692,16.2333
0.110894,0,0.0956296,67.0977,6.94307,16.3498
0.112465,0,0.0956296,67.072,7.07198,16.4627
0.114035,0,0.0956296,67.0462,7.20509,16.5721
0.115606,0,0.0956296,67.0201,7.33775,16.6782
0.117177,0,0.0956296,66.9939,7.47007,16.7809
0.118748,0,0.0956296,66.9676,7.6143,16.8805
0.120319,0,0.0956296,66.9411,7.75385,16.977
0.12189,0,0.0956296,66.9144,7.89046,17.0705
0.123461,0,0.0956296,66.8876,8.02738,17.1611
0.125031,0,0.0956296,66.8606,8.16346,17.2489
0.126602,0,0.0956296,66.8335,8.30153,17.334
0.128173,0,0.0956296,66.8063,8.43976,17.4165
0.129744,0,0.0956296,66.7789,8.57619,17.4964
0.131315,0,0.0956296,66.7515,8.715,17.5739
0.132886,0,0.0956296,66.7239,8.8501,17.6489
0.134457,0,0.0956296,66.6961,8.9842,17.7216
0.136027,0,0.0956296,66.6683,9.1196,17.7921
0.137598,0,0.0956296,66.6403,9.25198,17.8604
0.139169,0,0.0956296,66.6123,9.38319,17.9266
0.14074,0,0.0956296,66.5841,9.51535,17.9907
0.141918,0,0.0956296,66.5629,9.61225,18.0375
0.143096,0,0.0956296,66.5417,9.70826,18.0832
0.143882,0,0.0956296,66.5275,9.77244,18.1131
0.14506,0,0.0956296,66.5061,9.86848,18.1571
0.145845,0,0.0956296,66.4919,9.93246,18.1858
0.147416,0,0.0956296,66.4633,10.0628,18.2419
0.148201,0,0.0956296,66.449,10.1279,18.2693
0.14938,0,0.0956296,66.4275,10.2266,18.3096
0.15095,0,0.0956296,66.3987,10.3604,18.3619
0.151736,0,0.0956296,66.3843,10.4275,18.3874
0.153307,0,0.0956296,66.3554,10.5634,18.4373
0.154878,0,0.0956296,66.3264,10.7008,18.4857
0.156448,0,0.0956296,66.2974,10.839,18.5325
0.158019,0,0.0956296,66.2683,10.9777,18.5779
0.15959,0,0.0956296,66.2391,11.1166,18.6219
0.161161,0,0.0956296,66.2098,11.2559,18.6645
0.162732,0,0.0956296,66.1805,11.3958,18.7058
0.164303,0,0.0956296,66.1511,11.5348,18.7459
0.165873,0,0.0956296,66.1217,11.6733,18.7846
0.167444,0,0.0956296,66.0922,11.8125,18.8222
0.169015,0,0.0956296,66.0626,11.9503,18.8587
0.170586,0,0.0956296,66.033,12.0874,18.894
0.172157,0,0.0956296,66.0033,12.2246,18.9282
0.173728,0,0.0956296,65.9736,12.358,18.9613
0.175299,0,0.0956296,65.9438,12.5026,18.9935
0.176869,0,0.0956296,65.914,12.6392,19.0246
0.17844,0,0.0956296,65.8841,12.7693,19.0548
0.180011,0,0.0956296,65.8541,12.9006,19.084
0.181582,0,0.0956296,65.8242,13.0334,19.1124
0.183153,0,0.0956296,65.7941,13.1654,19.1398
0.184724,0,0.0956296,65.7641,13.2965,19.1664
0.186295,0,0.0956296,65.734,13.4277,19.1922
0.187865,0,0.0956296,65.7038,13.5579,19.2172
0.189436,0,0.0956296,65.6736,13.687,19.2414
0.191007,0,0.0956296,65.6434,13.816,19.2649
0.192185,0,0.0956296,65.6207,13.9123,19.282
0.193756,0,0.0956296,65.5904,14.04,19.3042
0.194541,0,0.0956296,65.5753,14.1034,19.315
0.196112,0,0.0956296,65.5449,14.2312,19.3362
0.196898,0,0.0956296,65.5297,14.295,19.3466
0.198076,0,0.0956296,65.5069,14.3911,19.3618
0.198861,0,0.0956296,65.4917,14.4556,19.3717
0.20004,0,0.0956296,65.4689,14.5531,19.3864
0.201218,0,0.0956296,65.4461,14.6514,19.4007
0.202396,0,0.0956296,65.4232,14.7506,19.4146
0.203574,0,0.0956296,65.4003,14.8509,19.4283
0.205145,0,0.0956296,65.3698,14.9859,19.4459
0.206716,0,0.0956296,65.3393,15.1221,19.4631
0.207501,0,0.0956296,65.324,15.1904,19.4715
0.209072,0,0.0956296,65.2934,15.3277,19.4878
0.210643,0,0.0956296,65.2628,15.4662,19.5036
0.212214,0,0.0956296,65.2322,15.6058,19.519
0.213785,0,0.0956296,65.2015,15.7455,19.5339
0.215355,0,0.0956296,65.1708,15.8847,19.5483
0.216926,0,0.0956296,65.1401,16.024,19.5623
0.218497,0,0.0956296,65.1094,16.1637,19.5758
0.220068,0,0.0956296,65.0786,16.3027,19.5889
0.221639,0,0.0956296,65.0478,16.4411,19.6016
0.22321,0,0.0956296,65.0171,16.5789,19.614
0.22478,0,0.0956296,64.9862,16.7137,19.6259
0.226351,0,0.0956296,64.9554,16.8589,19.6375
0.227922,0,0.0956296,64.9246,16.9975,19.6487
0.229493,0,0.0956296,64.8937,17.1284,19.6596
0.231064,0,0.0956296,64.8628,17.26,19.6701
0.232321,0,0.0956296,64.8381,17.3655,19.6783
0.233577,0,0.0956296,64.8134,17.4705,19.6863
0.234834,0,0.0956296,64.7886,17.5754,19.6941
0.236091,0,0.0956296,64.7639,17.6795,19.7016
0.237347,0,0.0956296,64.7391,17.7829,19.7091
0.238604,0,0.0956296,64.7144,17.8863,19.7163
0.239861,0,0.0956296,64.6896,17.9887,19.7233
0.240489,0,0.0956296,64.6772,18.0394,19.7268
0.241746,0,0.0956296,64.6524,18.1407,19.7336
0.243002,0,0.0956296,64.6276,18.2415,19.7402
0.244259,0,0.0956296,64.6028,18.342,19.7466
0.245516,0,0.0956296,64.578,18.4422,19.7529
0.246144,0,0.0956296,64.5656,18.4921,19.756
0.247401,0,0.0956296,64.5407,18.592,19.762
0.248029,0,0.0956296,64.5283,18.6416,19.765
0.248657,0,0.0956296,64.5159,18.691,19.768
0.249914,0,0.0956296,64.4911,18.7902,19.7737
0.250542,0,0.0956296,64.4786,18.8401,19.7765
0.251171,0,0.0956296,64.4662,18.8904,19.7793
0.252427,0,0.0956296,64.4414,18.9921,19.7848
0.253056,0,0.0956296,64.4289,19.0435,19.7875
0.254312,0,0.0956296,64.4041,19.147,19.7928
