®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
5.70529e-05,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.000119811,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.000188845,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.000264782,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.000348313,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.000440197,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00054127,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.000652449,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.000774747,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.000909275,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00105725,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00122003,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00139909,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00159605,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00181271,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00205103,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00231319,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00260156,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00291877,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.0032677,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00365152,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00407373,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00453815,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00504902,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00561097,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00622913,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00690909,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00765705,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00847981,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.00938485,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.0103804,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
0.0114755,42.6138,42.6138,42.6138,42.6138,42.6138,42.6138
