time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
7.96E-05,0,0.0956296,68,0.00829574,0.0635626
0.000167116,0,0.0956296,68,0.00822775,0.0670526
0.000263407,0,0.0956296,68,0.00815977,0.070891
0.000369327,0,0.0956296,68,0.00813734,0.0751123
0.000485839,0,0.0956296,68,0.00817828,0.0797548
0.000614002,0,0.0956296,68,0.00828563,0.0848602
0.000754982,0,0.0956296,67.9999,0.00845329,0.0904747
0.000910059,0,0.0956296,67.9999,0.00867,0.0966487
0.00108064,0,0.0956296,67.9999,0.00891337,0.103438
0.00126829,0,0.0956296,67.9999,0.00921097,0.110904
0.0014747,0,0.0956296,67.9999,0.00954935,0.119112
0.00170174,0,0.0956296,67.9998,0.00991902,0.128138
0.0019515,0,0.0956296,67.9998,0.0103467,0.138062
0.00222623,0,0.0956296,67.9998,0.0108631,0.148972
0.00252843,0,0.0956296,67.9997,0.011481,0.160967
0.00286085,0,0.0956296,67.9997,0.0122269,0.174152
0.00322651,0,0.0956296,67.9996,0.0131255,0.188646
0.00362875,0,0.0956296,67.9995,0.0142132,0.204577
0.0040712,0,0.0956296,67.9995,0.0155023,0.222087
0.0045579,0,0.0956296,67.9993,0.0170412,0.241329
0.00509327,0,0.0956296,67.9992,0.0188659,0.262474
0.00568217,0,0.0956296,67.9991,0.0210528,0.286141
0.00632997,0,0.0956296,67.9989,0.0235256,0.315146
0.00704255,0,0.0956296,67.9986,0.0265966,0.35063
0.00782638,0,0.0956296,67.9984,0.0303786,0.39397
0.0086886,0,0.0956296,67.998,0.0350598,0.44682
0.00963704,0,0.0956296,67.9976,0.0409029,0.511167
0.0106803,0,0.0956296,67.9971,0.0482428,0.589389
0.0118279,0,0.0956296,67.9964,0.057521,0.684323
0.0130903,0,0.0956296,67.9955,0.06929,0.799346
0.0144789,0,0.0956296,67.9944,0.0842459,0.938451
0.0160064,0,0.0956296,67.993,0.10325,1.10634
0.0176866,0,0.0956296,67.9911,0.127366,1.30851
0.0195348,0,0.0956296,67.9887,0.157875,1.55134
0.0215679,0,0.0956296,67.9856,0.196299,1.84213
0.0238043,0,0.0956296,67.9814,0.244377,2.18913
0.0262643,0,0.0956296,67.9761,0.304042,2.60152
0.0289703,0,0.0956296,67.969,0.377312,3.08924
0.0319469,0,0.0956296,67.9598,0.466117,3.6627
0.0352212,0,0.0956296,67.9478,0.572744,4.3323
0.0388229,0,0.0956296,67.9322,0.698466,5.10768
0.0427847,0,0.0956296,67.912,0.844705,5.99656
0.0467466,0,0.0956296,67.8882,0.99335,6.91486
0.0507085,0,0.0956296,67.8608,1.14037,7.84953
0.0549329,0,0.0956296,67.8277,1.2939,8.83433
0.0574685,0,0.0956296,67.8053,1.37124,9.38658
0.0600041,0,0.0956296,67.7815,1.43777,9.91152
0.0625397,0,0.0956296,67.7563,1.49656,10.4105
0.0645681,0,0.0956296,67.7352,1.53786,10.7918
0.0665966,0,0.0956296,67.7133,1.57695,11.158
0.0686251,0,0.0956296,67.6907,1.62018,11.5096
0.0706536,0,0.0956296,67.6674,1.66608,11.8472
0.072682,0,0.0956296,67.6433,1.7161,12.1714
0.0747105,0,0.0956296,67.6186,1.77025,12.4827
0.076739,0,0.0956296,67.5933,1.82829,12.7816
0.0777532,0,0.0956296,67.5804,1.8575,12.9266
0.0797817,0,0.0956296,67.5541,1.92281,13.2079
0.0807959,0,0.0956296,67.5407,1.95613,13.3443
0.0828244,0,0.0956296,67.5137,2.0293,13.609
0.0838386,0,0.0956296,67.4999,2.06664,13.7373
0.0848529,0,0.0956296,67.4859,2.10579,13.8631
0.0868814,0,0.0956296,67.4578,2.19019,14.1071
0.0878956,0,0.0956296,67.4435,2.23295,14.2255
0.089417,0,0.0956296,67.4219,2.30012,14.3985
0.0914454,0,0.0956296,67.3927,2.39307,14.6213
0.0924597,0,0.0956296,67.3778,2.4393,14.7293
0.0944881,0,0.0956296,67.3479,2.53574,14.9389
0.0965166,0,0.0956296,67.3176,2.63106,15.1401
0.0985451,0,0.0956296,67.2869,2.72447,15.3334
0.100574,0,0.0956296,67.2558,2.81581,15.519
0.102602,0,0.0956296,67.2243,2.90496,15.6972
0.104225,0,0.0956296,67.1989,2.97496,15.8346
0.105848,0,0.0956296,67.1732,3.04278,15.9676
0.10747,0,0.0956296,67.1473,3.10817,16.0964
0.109093,0,0.0956296,67.1211,3.17206,16.2211
0.110716,0,0.0956296,67.0948,3.23526,16.3418
0.112339,0,0.0956296,67.0683,3.29635,16.4586
0.113962,0,0.0956296,67.0416,3.35674,16.5717
0.115584,0,0.0956296,67.0147,3.41707,16.6812
0.117207,0,0.0956296,66.9876,3.47685,16.7872
0.11883,0,0.0956296,66.9604,3.53795,16.8899
0.120453,0,0.0956296,66.933,3.59857,16.9892
0.122075,0,0.0956296,66.9054,3.65923,17.0854
0.123698,0,0.0956296,66.8777,3.71905,17.1784
0.125321,0,0.0956296,66.8498,3.77962,17.2686
0.126132,0,0.0956296,66.8358,3.80989,17.3125
0.127755,0,0.0956296,66.8077,3.87208,17.3984
0.129378,0,0.0956296,66.7795,3.93469,17.4815
0.131001,0,0.0956296,66.7511,3.99861,17.5619
0.132623,0,0.0956296,66.7226,4.06377,17.6398
0.134246,0,0.0956296,66.694,4.12935,17.7152
0.135869,0,0.0956296,66.6652,4.1949,17.7881
0.137492,0,0.0956296,66.6364,4.26101,17.8588
0.139115,0,0.0956296,66.6074,4.32765,17.9272
0.140332,0,0.0956296,66.5856,4.37725,17.977
0.141954,0,0.0956296,66.5564,4.44419,18.0416
0.142766,0,0.0956296,66.5417,4.47778,18.0732
0.143983,0,0.0956296,66.5198,4.52898,18.1195
0.144794,0,0.0956296,66.5051,4.56323,18.1498
0.146011,0,0.0956296,66.483,4.61648,18.1943
0.147228,0,0.0956296,66.4608,4.67154,18.2377
0.14804,0,0.0956296,66.446,4.70883,18.2661
0.149663,0,0.0956296,66.4164,4.78523,18.3215
0.15088,0,0.0956296,66.3941,4.84354,18.3618
0.152503,0,0.0956296,66.3643,4.92195,18.4141
0.154125,0,0.0956296,66.3344,5.00022,18.4648
0.155748,0,0.0956296,66.3044,5.07875,18.5138
0.156559,0,0.0956296,66.2894,5.1179,18.5378
0.158182,0,0.0956296,66.2593,5.19685,18.5845
0.159805,0,0.0956296,66.2292,5.27557,18.6297
0.161428,0,0.0956296,66.1989,5.35397,18.6734
0.163051,0,0.0956296,66.1686,5.43228,18.7158
0.164673,0,0.0956296,66.1383,5.50854,18.7568
0.166296,0,0.0956296,66.1078,5.58388,18.7965
0.167919,0,0.0956296,66.0773,5.6586,18.835
0.169542,0,0.0956296,66.0468,5.73215,18.8722
0.171164,0,0.0956296,66.0161,5.80398,18.9082
0.172787,0,0.0956296,65.9855,5.87424,18.9431
0.17441,0,0.0956296,65.9547,5.94644,18.9768
0.176033,0,0.0956296,65.9239,6.01751,19.0095
0.177656,0,0.0956296,65.8931,6.08548,19.0411
0.178873,0,0.0956296,65.8699,6.13615,19.0642
0.180496,0,0.0956296,65.839,6.20442,19.0941
0.182118,0,0.0956296,65.808,6.27274,19.123
0.183417,0,0.0956296,65.7831,6.32648,19.1455
0.184715,0,0.0956296,65.7583,6.3801,19.1674
0.186013,0,0.0956296,65.7334,6.43392,19.1888
0.187311,0,0.0956296,65.7085,6.48704,19.2095
0.188609,0,0.0956296,65.6836,6.54012,19.2298
0.189908,0,0.0956296,65.6586,6.59342,19.2496
0.191206,0,0.0956296,65.6336,6.6463,19.2688
0.191855,0,0.0956296,65.6211,6.67263,19.2782
0.193153,0,0.0956296,65.5961,6.72586,19.2967
0.194451,0,0.0956296,65.571,6.77924,19.3147
0.195101,0,0.0956296,65.5585,6.80598,19.3236
0.196399,0,0.0956296,65.5334,6.86022,19.3409
0.197048,0,0.0956296,65.5208,6.88752,19.3494
0.198022,0,0.0956296,65.502,6.92927,19.362
0.198671,0,0.0956296,65.4894,6.95756,19.3702
0.199969,0,0.0956296,65.4643,7.01505,19.3863
0.200618,0,0.0956296,65.4517,7.04417,19.3943
0.201916,0,0.0956296,65.4265,7.10347,19.4098
0.202565,0,0.0956296,65.4139,7.1332,19.4174
0.203864,0,0.0956296,65.3887,7.19381,19.4323
0.205162,0,0.0956296,65.3635,7.25508,19.4469
0.20646,0,0.0956296,65.3382,7.31677,19.4611
0.207758,0,0.0956296,65.313,7.37852,19.4749
0.208407,0,0.0956296,65.3003,7.40937,19.4817
0.209706,0,0.0956296,65.275,7.47151,19.4949
0.211004,0,0.0956296,65.2497,7.53392,19.5079
0.212302,0,0.0956296,65.2244,7.59633,19.5205
0.2136,0,0.0956296,65.1991,7.65844,19.5328
0.214898,0,0.0956296,65.1737,7.72013,19.5448
0.216197,0,0.0956296,65.1483,7.78126,19.5564
0.217495,0,0.0956296,65.1229,7.84207,19.5678
0.218793,0,0.0956296,65.0975,7.90258,19.5789
0.220091,0,0.0956296,65.0721,7.96308,19.5897
0.22113,0,0.0956296,65.0518,8.01084,19.5981
0.222169,0,0.0956296,65.0314,8.0581,19.6064
0.223207,0,0.0956296,65.0111,8.10483,19.6145
0.224246,0,0.0956296,64.9907,8.15028,19.6224
0.225284,0,0.0956296,64.9703,8.1975,19.6302
0.226323,0,0.0956296,64.9499,8.24304,19.6378
0.227361,0,0.0956296,64.9295,8.28787,19.6452
0.2284,0,0.0956296,64.9091,8.33121,19.6525
0.229438,0,0.0956296,64.8887,8.37502,19.6596
0.230477,0,0.0956296,64.8683,8.41887,19.6666
0.231516,0,0.0956296,64.8479,8.46254,19.6735
0.232554,0,0.0956296,64.8274,8.50611,19.6802
0.233593,0,0.0956296,64.807,8.54952,19.6868
0.234631,0,0.0956296,64.7866,8.59264,19.6932
0.23567,0,0.0956296,64.7661,8.63546,19.6995
0.236709,0,0.0956296,64.7456,8.67825,19.7057
0.237747,0,0.0956296,64.7252,8.72106,19.7118
0.238786,0,0.0956296,64.7047,8.76363,19.7177
0.239824,0,0.0956296,64.6842,8.80586,19.7235
0.240863,0,0.0956296,64.6637,8.84802,19.7292
0.241382,0,0.0956296,64.6535,8.86905,19.732
0.242421,0,0.0956296,64.633,8.91135,19.7375
0.243459,0,0.0956296,64.6125,8.954,19.7429
0.244498,0,0.0956296,64.592,8.99667,19.7482
0.245017,0,0.0956296,64.5817,9.0179,19.7508
0.246056,0,0.0956296,64.5612,9.06047,19.7559
0.24672,0,0.0956296,64.5481,9.0879,19.7591
0.247053,0,0.0956296,64.5415,9.10168,19.7607
0.247717,0,0.0956296,64.5284,9.12945,19.7639
0.247983,0,0.0956296,64.5231,9.14063,19.7651
0.248249,0,0.0956296,64.5179,9.15188,19.7664
0.248515,0,0.0956296,64.5126,9.16331,19.7676
0.248781,0,0.0956296,64.5074,9.17487,19.7688
0.249047,0,0.0956296,64.5021,9.18645,19.7701
0.249313,0,0.0956296,64.4969,9.198,19.7713
0.249579,0,0.0956296,64.4916,9.20951,19.7725
0.249845,0,0.0956296,64.4863,9.22167,19.7737
0.25011,0,0.0956296,64.4811,9.23568,19.7749
0.250323,0,0.0956296,64.4769,9.24889,19.7759
0.250595,0,0.0956296,64.4715,9.2687,19.7771
0.250604,0,0.0956296,64.4713,9.2694,19.7771
0.250613,0,0.0956296,64.4712,9.27012,19.7772
0.250622,0,0.0956296,64.471,9.27095,19.7772
0.250814,0,0.0956296,64.4672,9.28861,19.778
0.25082,0,0.0956296,64.4671,9.28922,19.7781
0.250943,0,0.0956296,64.4646,9.30138,19.7786
0.250948,0,0.0956296,64.4645,9.30196,19.7786
0.250954,0,0.0956296,64.4644,9.30253,19.7787
0.251072,0,0.0956296,64.4621,9.31544,19.7792
0.251076,0,0.0956296,64.462,9.31589,19.7792
0.25108,0,0.0956296,64.4619,9.31634,19.7792
0.251084,0,0.0956296,64.4618,9.31679,19.7792
0.25116,0,0.0956296,64.4603,9.32601,19.7796
0.251164,0,0.0956296,64.4603,9.32651,19.7796
0.251167,0,0.0956296,64.4602,9.32701,19.7796
0.251251,0,0.0956296,64.4585,9.33805,19.78
0.251255,0,0.0956296,64.4585,9.33857,19.78
0.251258,0,0.0956296,64.4584,9.33909,19.78
0.251339,0,0.0956296,64.4568,9.35025,19.7804
0.251344,0,0.0956296,64.4567,9.35092,19.7804
0.251433,0,0.0956296,64.4549,9.36435,19.7808
0.251437,0,0.0956296,64.4548,9.36505,19.7808
0.251442,0,0.0956296,64.4548,9.36577,19.7808
0.251539,0,0.0956296,64.4528,9.3822,19.7812
0.251544,0,0.0956296,64.4527,9.38307,19.7813
0.251549,0,0.0956296,64.4526,9.38395,19.7813
0.251657,0,0.0956296,64.4505,9.40427,19.7818
0.251661,0,0.0956296,64.4504,9.40513,19.7818
0.251666,0,0.0956296,64.4503,9.406,19.7818
0.25176,0,0.0956296,64.4485,9.42587,19.7822
0.251766,0,0.0956296,64.4484,9.42703,19.7822
0.25187,0,0.0956296,64.4463,9.45028,19.7827
0.251875,0,0.0956296,64.4462,9.45137,19.7827
0.251879,0,0.0956296,64.4461,9.45246,19.7827
0.25198,0,0.0956296,64.4441,9.47728,19.7832
0.251985,0,0.0956296,64.444,9.4787,19.7832
0.251991,0,0.0956296,64.4439,9.48014,19.7832
