®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
5.70529e-05,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.000119811,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.000188845,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.000264782,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.000348313,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.000440197,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00054127,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.000652449,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.000774747,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.000909275,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00105725,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00122003,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00139909,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00159605,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00181271,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00205103,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00231319,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00260156,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00291877,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0032677,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00365152,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00407373,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00453815,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00504902,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00561097,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00622913,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00690909,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00765705,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00847981,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.00938485,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0103804,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0114755,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0126801,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0140051,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0154627,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.017066,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0188297,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0207697,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0229037,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0252511,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0278333,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0306737,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0337981,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.037235,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0410155,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0451741,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0497486,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0543231,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0598888,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0636539,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0665816,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0689237,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0712658,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0738312,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0757049,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0775786,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0785155,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0803892,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.081326,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0831997,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0841366,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0850734,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0864787,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0874156,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0892893,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0906945,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0925682,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0935051,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0953788,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0972525,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.0991262,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.101,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.102874,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.104747,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.106621,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.108495,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.110368,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.112242,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.114116,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.115989,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.117863,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.119362,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.120861,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.12236,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.123859,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.125358,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.126857,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.128356,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.129855,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.131354,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.132853,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.134352,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.135851,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.13735,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.138849,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.140348,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.141097,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.142596,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.143346,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.144845,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.145594,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.146343,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.147842,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.148592,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.150091,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.15084,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.152339,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.153838,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.155337,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.156836,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.158335,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.159834,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.161333,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.162832,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.164331,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.16583,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.167329,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.168828,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.170327,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.171826,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.173325,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.174824,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.176323,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.177822,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.179321,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.18082,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.182319,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.183818,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.185317,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.186815,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.188314,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.189064,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.190563,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.192062,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.193561,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.19506,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.195809,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.196933,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.198058,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.198807,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.199931,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.200681,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.20218,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.202929,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.204428,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.205927,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.207426,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.208925,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.210424,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.211923,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.213422,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.214171,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.21567,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.217169,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.218668,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.219867,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.221067,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.222266,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.223465,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.224664,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.225863,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.227062,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.228262,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.229461,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.23066,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.231859,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.233058,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.234258,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.235457,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.236656,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.237855,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.239054,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.240253,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.241453,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.242652,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.243851,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.24445,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.24565,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.246849,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.247448,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.248048,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.249247,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.249847,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.250446,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.251646,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.252245,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.252845,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.254044,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.255243,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.255843,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.257042,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.258241,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.259008,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.259622,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.260236,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.26085,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.261464,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.261955,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.262447,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.262938,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.263183,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.263675,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.26392,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.264166,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.264657,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.264971,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.264984,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.265235,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.265437,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.265597,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.265759,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.265767,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.265927,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266069,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266182,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266296,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266409,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266414,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266504,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266584,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266648,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266712,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266763,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266814,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266865,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266916,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.266967,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.267018,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
0.267069,52.7887,52.7887,52.7887,52.7887,52.7887,52.7887
