®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
7.95793e-05,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.000167116,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.000263407,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.000369327,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.000485839,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.000614002,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.000754982,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.000910059,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00108064,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00126829,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0014747,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00170174,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0019515,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00222623,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00252843,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00286085,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00322651,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00362875,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0040712,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0045579,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00509327,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00568217,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00632997,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00704255,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00782638,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0086886,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.00963704,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0106803,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0118279,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0130903,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0144789,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0160064,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0176866,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0195348,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0215679,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0238043,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0262643,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0289703,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0319469,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0352212,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0388229,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0427847,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0471428,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0519366,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0567305,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0615243,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0669806,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0715222,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.074666,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0771204,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.079084,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0810476,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0820294,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0830111,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0844838,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0859565,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0869383,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0889018,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0896873,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0912581,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.092829,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0936144,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0951852,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0967561,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0983269,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.0998978,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.101469,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.10304,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.10461,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.106181,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.107752,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.109323,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.110894,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.112465,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.114035,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.115606,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.117177,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.118748,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.120319,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.12189,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.123461,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.125031,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.126602,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.128173,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.129744,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.131315,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.132886,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.134457,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.136027,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.137598,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.139169,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.14074,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.141918,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.143096,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.143882,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.14506,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.145845,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.147416,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.148201,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.14938,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.15095,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.151736,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.153307,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.154878,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.156448,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.158019,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.15959,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.161161,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.162732,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.164303,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.165873,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.167444,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.169015,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.170586,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.172157,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.173728,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.175299,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.176869,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.17844,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.180011,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.181582,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.183153,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.184724,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.186295,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.187865,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.189436,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.191007,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.192185,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.193756,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.194541,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.196112,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.196898,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.198076,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.198861,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.20004,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.201218,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.202396,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.203574,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.205145,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
0.206716,43.0456,43.0456,43.0456,43.0456,43.0456,43.0456
