time (sec),SN8 ,SN17 ,SN18 ,SN80 ,SN93 ,SN99 ,SN100 ,SN105 ,SN107 
3.45E-05,0,0,0,0,0,0,0,0,0
7.25E-05,0,0,0,0,0,0,0,0,0
0.000114282,0,0,0,0,0,0,0,0,0
0.000160237,0,0,0,0,0,0,0,0,0
0.000210787,0,0,0,0,0,0,0,0,0
0.000266392,0,0,0,0,0,0,0,0,0
0.000327558,0,0,0,0,0,0,0,0,0
0.00039484,0,0,0,0,0,0,0,0,0
0.000468851,0,0,0,0,0,0,0,0,0
0.000550262,0,0,0,0,0,0,0,0,0
0.000639815,0,0,0,0,0,0,0,0,0
0.000738322,0,0,0,0,0,0,0,0,0
0.000846681,0,0,0,0,0,0,0,0,0
0.000965876,0,0,0,0,0,0,0,0,0
0.00109699,0,0,0,0,0,0,0,0,0
0.00124122,0,0,0,0,0,0,0,0,0
0.00139986,0,0,0,0,0,0,0,0,0
0.00157437,0,0,0,0,0,0,0,0,0
0.00176634,0,0,0,0,0,0,0,0,0
0.0019775,0,0,0,0,0,0,0,0,0
0.00220978,0,0,0,0,0,0,0,0,0
0.00246528,0,0,0,0,0,0,0,0,0
0.00274633,0,0,0,0,0,0,0,0,0
0.00305549,0,0,0,0,0,0,0,0,0
0.00339557,0,0,0,0,0,0,0,0,0
0.00376965,0,0,0,0,0,0,0,0,0
0.00418115,0,0,0,0,0,0,0,0,0
0.00463379,0,0,0,0,0,0,0,0,0
0.00513169,0,0,0,0,0,0,0,0,0
0.00567939,0,0,0,0,0,0,0,0,0
0.00628185,0,0,0,0,0,0,0,0,0
0.00694456,0,0,0,0,0,0,0,0,0
0.00767355,0,0,0,0,0,0,0,0,0
0.00847543,0,0,0,0,0,0,0,0,0
0.0093575,0,0,0,0,0,0,0,0,0
0.0103278,0,0,0,0,0,0,0,0,0
0.0113951,0,0,0,0,0,0,0,0,0
0.0125691,0,0,0,0,0,0,0,0,0
0.0138605,0,0,0,0,0,0,0,0,0
0.0152811,0,0,0,0,0,0,0,0,0
0.0168438,0,0,0,0,0,0,0,0,0
0.0185627,0,0,0,0,0,0,0,0,0
0.0204535,0,0,0,0,0,0,0,0,0
0.0225333,0,0,0,0,0,0,0,0,0
0.0248212,0,0,0,0,0,0,0,0,0
0.0273378,0,0,0,0,0,0,0,0,0
0.0301061,0,0,0,0,0,0,0,0,0
0.0331513,0,0,0,0,0,0,0,0,0
0.0365009,0,0,0,0,0,0,0,0,0
0.0401856,0,0,0,0,0,0,0,0,0
0.0438702,0,0,0,0,0,0,0,0,0
0.0475548,0,0,0,0,0,0,0,0,0
0.0516706,0,0,0,0,0,0,0,0,0
0.0546183,0,0,0,0,0,0,0,0,0
0.0569764,0,0,0,0,0,0,0,0,0
0.0593346,0,0,0,0,0,0,0,0,0
0.0616927,0,0,0,0,0,0,0,0,0
0.0640509,0,0,0,0,0,0,0,0,0
0.0659374,0,0,0,0,0,0,0,0,0
0.067824,0,0,0,0,0,0,0,0,0
0.0697105,0,0,0,0,0,0,0,0,0
0.071597,0,0,0,0,0,0,0,0,0
0.0734835,0,0,0,0,0,0,0,0,0
0.0753701,0,0,0,0,0,0,0,0,0
0.0763133,0,0,0,0,0,0,0,0,0
0.0781998,0,0,0,0,0,0,0,0,0
0.0800864,0,0,0,0,0,0,0,0,0
0.0810296,0,0,0,0,0,0,0,0,0
0.0824445,0,0,0,0,0,0,0,0,0
0.0833878,0,0,0,0,0,0,0,0,0
0.0848027,0,0,0,0,0,0,0,0,0
0.085746,0,0,0,0,0,0,0,0,0
0.0876325,0,0,0,0,0,0,0,0,0
0.0885757,0,0,0,0,0,0,0,0,0
0.0904623,0,0,0,0,0,0,0,0,0
0.0914055,0,0,0,0,0,0,0,0,0
0.0932921,0,0,0,0,0,0,0,0,0
0.0951786,0,0,0,0,0,0,0,0,0
0.0970651,0,0,0,0,0,0,0,0,0
0.0985743,0,0,0,0,0,0,0,0,0
0.100084,0,0,0,0,0,0,0,0,0
0.101593,0,0,0,0,0,0,0,0,0
0.103102,0,0,0,0,0,0,0,0,0
0.104611,0,0,0,0,0,0,0,0,0
0.10612,0,0,0,0,0,0,0,0,0
0.10763,0,0,0,0,0,0,0,0,0
0.109139,0,0,0,0,0,0,0,0,0
0.110648,0,0,0,0,0,0,0,0,0
0.112157,0,0,0,0,0,0,0,0,0
0.113666,0,0,0,0,0,0,0,0,0
0.115176,0,0,0,0,0,0,0,0,0
0.116685,0,0,0,0,0,0,0,0,0
0.118194,0,0,0,0,0,0,0,0,0
0.119703,0,0,0,0,0,0,0,0,0
0.121213,0,0,0,0,0,0,0,0,0
0.122722,0,0,0,0,0,0,0,0,0
0.124231,0,0,0,0,0,0,0,0,0
0.12574,0,0,0,0,0,0,0,0,0
0.127249,0,0,0,0,0,0,0,0,0
0.128759,0,0,0,0,0,0,0,0,0
0.130268,0,0,0,0,0,0,0,0,0
0.131777,0,0,0,0,0,0,0,0,0
0.133286,0,0,0,0,0,0,0,0,0
0.134041,0,0,0,0,0,0,0,0,0
0.13555,0,0,0,0,0,0,0,0,0
0.137059,0,0,0,0,0,0,0,0,0
0.138569,0,0,0,0,0,0,0,0,0
0.140078,0,0,0,0,0,0,0,0,0
0.14121,0,0,0,0,0,0,0,0,0
0.142342,0,0,0,0,0,0,0,0,0
0.143474,0,0,0,0,0,0,0,0,0
0.144228,0,0,0,0,0,0,0,0,0
0.145737,0,0,0,0,0,0,0,0,0
0.146492,0,0,0,0,0,0,0,0,0
0.147247,0,0,0,0,0,0,0,0,0
0.148756,0,0,0,0,0,0,0,0,0
0.149511,0,0,0,0,0,0,0,0,0
0.15102,0,0,0,0,0,0,0,0,0
0.152529,0,0,0,0,0,0,0,0,0
0.154038,0,0,0,0,0,0,0,0,0
0.155547,0,0,0,0,0,0,0,0,0
0.157057,0,0,0,0,0,0,0,0,0
0.158566,0,0,0,0,0,0,0,0,0
0.159321,0,0,0,0,0,0,0,0,0
0.16083,0,0,0,0,0,0,0,0,0
0.162339,0,0,0,0,0,0,0,0,0
0.163848,0,0,0,0,0,0,0,0,0
0.165357,0,0,0,0,0,0,0,0,0
0.166867,0,0,0,0,0,0,0,0,0
0.168376,0,0,0,0,0,0,0,0,0
0.169885,0,0,0,0,0,0,0,0,0
0.171394,0,0,0,0,0,0,0,0,0
0.172903,0,0,0,0,0,0,0,0,0
0.174413,0,0,0,0,0,0,0,0,0
0.175922,0,0,0,0,0,0,0,0,0
0.177431,0,0,0,0,0,0,0,0,0
0.17894,0,0,0,0,0,0,0,0,0
0.18045,0,0,0,0,0,0,0,0,0
0.181959,0,0,0,0,0,0,0,0,0
0.182713,0,0,0,0,0,0,0,0,0
0.184223,0,0,0,0,0,0,0,0,0
0.185732,0,0,0,0,0,0,0,0,0
0.187241,0,0,0,0,0,0,0,0,0
0.18875,0,0,0,0,0,0,0,0,0
0.19026,0,0,0,0,0,0,0,0,0
0.191769,0,0,0,0,0,0,0,0,0
0.193278,0,0,0,0,0,0,0,0,0
0.194033,0,0,0,0,0,0,0,0,0
0.195542,0,0,0,0,0,0,0,0,0
0.196296,0,0,0,0,0,0,0,0,0
0.197428,0,0,0,0,0,0,0,0,0
0.198183,0,0,0,0,0,0,0,0,0
0.199315,0,0,0,0,0,0,0,0,0
0.200447,0,0,0,0,0,0,0,0,0
0.201201,0,0,0,0,0,0,0,0,0
0.202711,0,0,0,0,0,0,0,0,0
0.203918,0,0,0,0,0,0,0,0,0
0.205125,0,0,0,0,0,0,0,0,0
0.205729,0,0,0,0,0,0,0,0,0
0.206936,0,0,0,0,0,0,0,0,0
0.208144,0,0,0,0,0,0,0,0,0
0.209351,0,0,0,0,0,0,0,0,0
