®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
3.45265e-05,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
7.25055e-05,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000114282,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000160237,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000210787,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000266392,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000327558,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00039484,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000468851,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000550262,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000639815,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000738322,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000846681,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.000965876,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00109699,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00124122,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00139986,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00157437,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00176634,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.0019775,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00220978,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00246528,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00274633,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00305549,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00339557,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
0.00376965,72.2726,72.2726,72.2726,72.2726,72.2726,72.2726
