®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
5.70529e-05,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.000119811,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.000188845,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.000264782,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.000348313,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.000440197,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00054127,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.000652449,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.000774747,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.000909275,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00105725,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00122003,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00139909,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00159605,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00181271,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00205103,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00231319,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00260156,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00291877,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0032677,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00365152,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00407373,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00453815,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00504902,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00561097,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00622913,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00690909,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00765705,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00847981,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.00938485,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0103804,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0114755,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0126801,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0140051,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0154627,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.017066,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0188297,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0207697,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0229037,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0252511,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0278333,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
0.0306737,62.3242,62.3242,62.3242,62.3242,62.3242,62.3242
