®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
5.70529e-05,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.000119811,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.000188845,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.000264782,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.000348313,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.000440197,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00054127,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.000652449,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.000774747,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.000909275,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00105725,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00122003,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00139909,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00159605,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00181271,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00205103,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00231319,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00260156,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00291877,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0032677,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00365152,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00407373,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00453815,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00504902,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00561097,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00622913,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00690909,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00765705,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00847981,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.00938485,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0103804,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0114755,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0126801,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0140051,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0154627,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.017066,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0188297,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0207697,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0229037,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0252511,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0278333,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0306737,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0337981,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.037235,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0410155,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0447961,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0485766,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0527295,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0557539,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0581735,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.060593,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0630126,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0649482,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0668839,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
0.0688195,43.2764,43.2764,43.2764,43.2764,43.2764,43.2764
