®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
3.45265e-05,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
7.25055e-05,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000114282,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000160237,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000210787,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000266392,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000327558,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00039484,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000468851,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000550262,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000639815,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000738322,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000846681,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.000965876,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00109699,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00124122,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00139986,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00157437,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00176634,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.0019775,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00220978,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00246528,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00274633,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00305549,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00339557,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
0.00376965,71.9822,71.9822,71.9822,71.9822,71.9822,71.9822
