time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
3.45E-05,0,0.0956296,68,0.00187785,0.0276021
7.25E-05,0,0.0956296,68,0.0018755,0.0291191
0.000114282,0,0.0956296,68,0.00187854,0.0307877
0.000160237,0,0.0956296,68,0.00188416,0.032623
0.000210787,0,0.0956296,68,0.00189413,0.0346416
0.000266392,0,0.0956296,68,0.00191221,0.0368618
0.000327558,0,0.0956296,68,0.0019401,0.0393038
0.00039484,0,0.0956296,68,0.00197985,0.0419896
0.000468851,0,0.0956296,68,0.00203393,0.0449436
0.000550262,0,0.0956296,68,0.00210495,0.0481925
0.000639815,0,0.0956296,68,0.00219043,0.0517656
0.000738322,0,0.0956296,68,0.00230219,0.0556953
0.000846681,0,0.0956296,68,0.00242858,0.0600171
0.000965876,0,0.0956296,68,0.00258208,0.06477
0.00109699,0,0.0956296,67.9999,0.00276045,0.0699969
0.00124122,0,0.0956296,67.9999,0.00295463,0.0757449
0.00139986,0,0.0956296,67.9999,0.00318054,0.0820658
0.00157437,0,0.0956296,67.9999,0.00344549,0.0890165
0.00176634,0,0.0956296,67.9999,0.00376575,0.0966594
0.0019775,0,0.0956296,67.9999,0.00415031,0.105063
0.00220978,0,0.0956296,67.9999,0.00460733,0.114303
0.00246528,0,0.0956296,67.9998,0.00515204,0.124463
0.00274633,0,0.0956296,67.9998,0.00583915,0.135632
0.00305549,0,0.0956296,67.9997,0.00668132,0.14791
0.00339557,0,0.0956296,67.9997,0.00765389,0.161408
0.00376965,0,0.0956296,67.9996,0.00879109,0.176245
0.00418115,0,0.0956296,67.9996,0.0101151,0.192553
0.00463379,0,0.0956296,67.9995,0.0116849,0.210477
0.00513169,0,0.0956296,67.9994,0.0135606,0.230173
0.00567939,0,0.0956296,67.9992,0.0157959,0.252387
0.00628185,0,0.0956296,67.9991,0.0185521,0.279396
0.00694456,0,0.0956296,67.9989,0.0219116,0.312209
0.00767355,0,0.0956296,67.9987,0.0260588,0.352036
0.00847543,0,0.0956296,67.9984,0.0307199,0.400337
0.0093575,0,0.0956296,67.998,0.0367581,0.45886
0.0103278,0,0.0956296,67.9976,0.0444297,0.529701
0.0113951,0,0.0956296,67.997,0.0540874,0.615361
0.0125691,0,0.0956296,67.9963,0.066319,0.71882
0.0138605,0,0.0956296,67.9954,0.081861,0.843609
0.0152811,0,0.0956296,67.9942,0.101668,0.993898
0.0168438,0,0.0956296,67.9926,0.126928,1.17458
0.0185627,0,0.0956296,67.9906,0.159134,1.39135
0.0204535,0,0.0956296,67.988,0.200134,1.6508
0.0225333,0,0.0956296,67.9845,0.252167,1.96042
0.0248212,0,0.0956296,67.9801,0.317893,2.32864
0.0273378,0,0.0956296,67.9742,0.400386,2.76477
0.0301061,0,0.0956296,67.9665,0.503058,3.27877
0.0331513,0,0.0956296,67.9566,0.629458,3.88096
0.0365009,0,0.0956296,67.9436,0.783141,4.58142
0.0401856,0,0.0956296,67.9267,0.966943,5.38918
0.0442387,0,0.0956296,67.9048,1.18322,6.31102
0.0482917,0,0.0956296,67.8793,1.40606,7.25876
0.0523448,0,0.0956296,67.8498,1.62909,8.21861
0.057602,0,0.0956296,67.8066,1.91896,9.39504
0.060196,0,0.0956296,67.7823,2.03747,9.93133
0.06279,0,0.0956296,67.7565,2.13738,10.4405
0.0648652,0,0.0956296,67.7348,2.20219,10.8292
0.0669403,0,0.0956296,67.7124,2.25655,11.2021
0.0690155,0,0.0956296,67.6891,2.30429,11.5599
0.0710907,0,0.0956296,67.6651,2.35086,11.903
0.0731659,0,0.0956296,67.6404,2.40042,12.2323
0.0752411,0,0.0956296,67.615,2.45293,12.5481
0.0773162,0,0.0956296,67.589,2.51076,12.8512
0.0789764,0,0.0956296,67.5677,2.55987,13.0847
0.0798064,0,0.0956296,67.5568,2.58499,13.1985
0.0814666,0,0.0956296,67.5349,2.64163,13.4207
0.0822967,0,0.0956296,67.5238,2.67041,13.529
0.0831267,0,0.0956296,67.5125,2.70051,13.6356
0.0843718,0,0.0956296,67.4955,2.7497,13.7921
0.0852019,0,0.0956296,67.4841,2.78428,13.8943
0.086862,0,0.0956296,67.461,2.8596,14.0938
0.0876921,0,0.0956296,67.4493,2.89851,14.191
0.0893523,0,0.0956296,67.4258,2.98196,14.3807
0.0901823,0,0.0956296,67.4138,3.02469,14.4733
0.0918425,0,0.0956296,67.3898,3.11582,14.6538
0.0935026,0,0.0956296,67.3655,3.20961,14.8284
0.0951628,0,0.0956296,67.3409,3.30503,14.9973
0.0968229,0,0.0956296,67.316,3.40201,15.1607
0.0984831,0,0.0956296,67.2908,3.50011,15.3188
0.100143,0,0.0956296,67.2654,3.59692,15.4717
0.101803,0,0.0956296,67.2397,3.6929,15.6196
