®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
3.90317e-05,72.504,72.504,72.504,72.504,72.504,72.504
8.19665e-05,72.504,72.504,72.504,72.504,72.504,72.504
0.000129195,72.504,72.504,72.504,72.504,72.504,72.504
0.000181146,72.504,72.504,72.504,72.504,72.504,72.504
0.000238292,72.504,72.504,72.504,72.504,72.504,72.504
0.000301153,72.504,72.504,72.504,72.504,72.504,72.504
0.0003703,72.504,72.504,72.504,72.504,72.504,72.504
0.000446361,72.504,72.504,72.504,72.504,72.504,72.504
0.000530029,72.504,72.504,72.504,72.504,72.504,72.504
0.000622063,72.504,72.504,72.504,72.504,72.504,72.504
0.000723301,72.504,72.504,72.504,72.504,72.504,72.504
0.000834663,72.504,72.504,72.504,72.504,72.504,72.504
0.000957161,72.504,72.504,72.504,72.504,72.504,72.504
0.00109191,72.504,72.504,72.504,72.504,72.504,72.504
0.00124013,72.504,72.504,72.504,72.504,72.504,72.504
0.00140318,72.504,72.504,72.504,72.504,72.504,72.504
0.00158252,72.504,72.504,72.504,72.504,72.504,72.504
0.00177981,72.504,72.504,72.504,72.504,72.504,72.504
0.00199682,72.504,72.504,72.504,72.504,72.504,72.504
0.00223554,72.504,72.504,72.504,72.504,72.504,72.504
0.00249812,72.504,72.504,72.504,72.504,72.504,72.504
0.00278696,72.504,72.504,72.504,72.504,72.504,72.504
0.00310469,72.504,72.504,72.504,72.504,72.504,72.504
0.00345419,72.504,72.504,72.504,72.504,72.504,72.504
0.00383864,72.504,72.504,72.504,72.504,72.504,72.504
0.00426154,72.504,72.504,72.504,72.504,72.504,72.504
0.00472673,72.504,72.504,72.504,72.504,72.504,72.504
0.00523843,72.504,72.504,72.504,72.504,72.504,72.504
0.0058013,72.504,72.504,72.504,72.504,72.504,72.504
0.00642047,72.504,72.504,72.504,72.504,72.504,72.504
0.00710154,72.504,72.504,72.504,72.504,72.504,72.504
0.00785073,72.504,72.504,72.504,72.504,72.504,72.504
0.00867483,72.504,72.504,72.504,72.504,72.504,72.504
0.00958135,72.504,72.504,72.504,72.504,72.504,72.504
0.0105785,72.504,72.504,72.504,72.504,72.504,72.504
0.0116754,72.504,72.504,72.504,72.504,72.504,72.504
0.012882,72.504,72.504,72.504,72.504,72.504,72.504
0.0142092,72.504,72.504,72.504,72.504,72.504,72.504
0.0156692,72.504,72.504,72.504,72.504,72.504,72.504
0.0172751,72.504,72.504,72.504,72.504,72.504,72.504
0.0190416,72.504,72.504,72.504,72.504,72.504,72.504
0.0209848,72.504,72.504,72.504,72.504,72.504,72.504
0.0231223,72.504,72.504,72.504,72.504,72.504,72.504
0.0254736,72.504,72.504,72.504,72.504,72.504,72.504
0.02806,72.504,72.504,72.504,72.504,72.504,72.504
0.030905,72.504,72.504,72.504,72.504,72.504,72.504
0.0340346,72.504,72.504,72.504,72.504,72.504,72.504
0.0374771,72.504,72.504,72.504,72.504,72.504,72.504
0.0412638,72.504,72.504,72.504,72.504,72.504,72.504
0.0450505,72.504,72.504,72.504,72.504,72.504,72.504
0.0488373,72.504,72.504,72.504,72.504,72.504,72.504
0.052624,72.504,72.504,72.504,72.504,72.504,72.504
0.0566516,72.504,72.504,72.504,72.504,72.504,72.504
0.0590751,72.504,72.504,72.504,72.504,72.504,72.504
0.0614986,72.504,72.504,72.504,72.504,72.504,72.504
0.0639222,72.504,72.504,72.504,72.504,72.504,72.504
0.065861,72.504,72.504,72.504,72.504,72.504,72.504
0.0677998,72.504,72.504,72.504,72.504,72.504,72.504
0.0697386,72.504,72.504,72.504,72.504,72.504,72.504
