®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
3.90317e-05,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
8.19665e-05,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000129195,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000181146,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000238292,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000301153,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.0003703,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000446361,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000530029,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000622063,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000723301,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000834663,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.000957161,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00109191,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00124013,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00140318,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00158252,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00177981,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00199682,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00223554,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00249812,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00278696,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00310469,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00345419,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00383864,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00426154,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00472673,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00523843,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.0058013,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
0.00642047,62.3723,62.3723,62.3723,62.3723,62.3723,62.3723
