®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
3.90317e-05,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
8.19665e-05,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000129195,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000181146,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000238292,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000301153,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0003703,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000446361,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000530029,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000622063,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000723301,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000834663,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.000957161,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00109191,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00124013,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00140318,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00158252,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00177981,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00199682,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00223554,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00249812,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00278696,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00310469,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00345419,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00383864,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00426154,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00472673,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00523843,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0058013,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00642047,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00710154,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00785073,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00867483,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.00958135,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0105785,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0116754,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.012882,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0142092,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0156692,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0172751,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0190416,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0209848,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0231223,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0254736,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.02806,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.030905,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0340346,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0374771,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0412638,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0454292,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0500112,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0545931,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0601523,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0639179,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0668504,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0691964,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0717856,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0736623,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0755391,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0774159,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0783543,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.080231,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0811694,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0830462,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0839846,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.084923,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0867997,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0877381,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0891457,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0910225,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0919608,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0938376,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0957144,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0975911,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.0994679,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.101345,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.103221,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.105098,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.106975,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.108852,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.110729,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.112605,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.114482,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.116359,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.118236,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.119737,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.121238,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.12274,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.124241,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.125743,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.127244,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.128745,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.130247,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.131748,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.13325,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.134751,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.136253,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.137754,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.138505,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.140006,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.141508,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.142258,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.14376,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.14451,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.145636,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.146387,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.147888,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.148639,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.150141,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.150891,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.152393,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.153894,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.155396,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.156897,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.158398,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.1599,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.161401,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.162903,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.164404,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.165906,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.167407,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.168908,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.17041,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.171911,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.173413,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.174914,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.176415,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
0.177917,62.0741,62.0741,62.0741,62.0741,62.0741,62.0741
