®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
7.95793e-05,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.000167116,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.000263407,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.000369327,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.000485839,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.000614002,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.000754982,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.000910059,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00108064,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00126829,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0014747,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00170174,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0019515,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00222623,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00252843,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00286085,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00322651,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00362875,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0040712,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0045579,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00509327,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00568217,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00632997,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00704255,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00782638,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0086886,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.00963704,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0106803,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0118279,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0130903,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0144789,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0160064,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0176866,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0195348,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0215679,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0238043,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0262643,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0289703,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0319469,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0352212,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0388229,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0427847,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0471428,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0515008,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0558589,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0611783,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0647833,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0675725,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0698038,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0720351,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0738202,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0756052,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0773903,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0791754,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0800679,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0818529,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0827455,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0840843,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0849768,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0863156,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0872081,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0889932,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0898857,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0916708,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0934558,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0952409,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.0970259,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.098811,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.100596,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.102381,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.104166,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.105951,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.107736,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.109521,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.111306,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.113091,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.114877,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.116662,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.118447,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.120232,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.122017,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.123802,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.125141,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.126926,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.128711,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.130496,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.132281,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.134066,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.135851,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.137636,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.138975,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.14076,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.141652,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.143437,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.14433,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.145669,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.146561,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.1479,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.149239,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.150578,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.152363,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.153255,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.15504,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
0.156825,72.3197,72.3197,72.3197,72.3197,72.3197,72.3197
