time (sec),totalWeight (g),partWeight (g),screwPosition (mm),injectionPressure (MPa),injectionSpeed (mm/sec)
0,0,0.0956296,260,0,0
4.58E-05,0,0.0956296,68,0.00362803,0.0365983
9.62E-05,0,0.0956296,68,0.00362327,0.0386092
0.000151564,0,0.0956296,68,0.00362902,0.0408211
0.00021251,0,0.0956296,68,0.00363768,0.0432538
0.00027955,0,0.0956296,68,0.00365192,0.0459294
0.000353295,0,0.0956296,68,0.00367626,0.0488722
0.000434414,0,0.0956296,68,0.00371741,0.0521088
0.000523645,0,0.0956296,68,0.00377773,0.0556684
0.000621799,0,0.0956296,68,0.00386341,0.0595833
0.000729768,0,0.0956296,68,0.00398008,0.0638887
0.000848535,0,0.0956296,68,0.00413829,0.0686236
0.000979178,0,0.0956296,68,0.00434198,0.0738307
0.00112289,0,0.0956296,67.9999,0.00459647,0.079557
0.00128096,0,0.0956296,67.9999,0.00490965,0.085854
0.00145485,0,0.0956296,67.9999,0.00524451,0.0927784
0.00164612,0,0.0956296,67.9999,0.00565926,0.100392
0.00185653,0,0.0956296,67.9999,0.0060993,0.108764
0.00208797,0,0.0956296,67.9998,0.00662447,0.11797
0.00234255,0,0.0956296,67.9998,0.00723952,0.128091
0.0026226,0,0.0956296,67.9998,0.00796001,0.139217
0.00293065,0,0.0956296,67.9997,0.00880171,0.15145
0.0032695,0,0.0956296,67.9997,0.00981884,0.164897
0.00364224,0,0.0956296,67.9996,0.0110316,0.179678
0.00405226,0,0.0956296,67.9996,0.0124908,0.195925
0.00450327,0,0.0956296,67.9995,0.0142219,0.213781
0.00499939,0,0.0956296,67.9994,0.0164246,0.233404
0.00554512,0,0.0956296,67.9992,0.0190728,0.254966
0.00614542,0,0.0956296,67.9991,0.0222656,0.281239
0.00680575,0,0.0956296,67.9989,0.0260873,0.313221
0.00753212,0,0.0956296,67.9987,0.030758,0.352111
0.00833112,0,0.0956296,67.9984,0.0363973,0.399353
0.00921002,0,0.0956296,67.998,0.0434685,0.456678
0.0101768,0,0.0956296,67.9976,0.051947,0.526162
0.0112403,0,0.0956296,67.997,0.062241,0.610286
0.0124101,0,0.0956296,67.9963,0.0758219,0.712003
0.0136969,0,0.0956296,67.9954,0.0933749,0.834821
0.0151124,0,0.0956296,67.9942,0.115856,0.982879
0.0166694,0,0.0956296,67.9927,0.144634,1.16104
0.0183821,0,0.0956296,67.9907,0.181531,1.37497
0.0202661,0,0.0956296,67.9881,0.228866,1.63122
0.0223385,0,0.0956296,67.9847,0.289512,1.93726
0.0246182,0,0.0956296,67.9803,0.366998,2.3015
0.0271258,0,0.0956296,67.9745,0.465607,2.73323
0.0298842,0,0.0956296,67.967,0.590393,3.24243
0.0329184,0,0.0956296,67.9572,0.747138,3.83944
0.036256,0,0.0956296,67.9443,0.942292,4.53443
0.0399274,0,0.0956296,67.9277,1.18129,5.33655
0.0439659,0,0.0956296,67.9062,1.46971,6.25276
0.0484083,0,0.0956296,67.8784,1.81199,7.28627
0.0528507,0,0.0956296,67.846,2.16777,8.33461
0.057293,0,0.0956296,67.809,2.52223,9.32676
0.0626211,0,0.0956296,67.7593,2.93659,10.4061
0.0662587,0,0.0956296,67.7214,3.18471,11.0796
0.0685332,0,0.0956296,67.6962,3.3119,11.4764
0.0708077,0,0.0956296,67.6701,3.41628,11.8555
0.0726273,0,0.0956296,67.6486,3.48282,12.1466
0.0744469,0,0.0956296,67.6265,3.53732,12.4273
0.0762665,0,0.0956296,67.6038,3.58325,12.698
0.0780861,0,0.0956296,67.5807,3.62896,12.959
0.0799057,0,0.0956296,67.5572,3.6738,13.2107
0.0808155,0,0.0956296,67.5451,3.69513,13.3331
0.0821802,0,0.0956296,67.5269,3.73017,13.5126
0.08309,0,0.0956296,67.5146,3.75452,13.6296
0.0849096,0,0.0956296,67.4898,3.81221,13.8573
0.0858194,0,0.0956296,67.4772,3.84266,13.9681
0.0867292,0,0.0956296,67.4645,3.87584,14.0769
0.0885488,0,0.0956296,67.4389,3.95366,14.2886
0.0894586,0,0.0956296,67.4259,3.995,14.3916
0.0912782,0,0.0956296,67.3997,4.08794,14.5921
0.0930978,0,0.0956296,67.3732,4.18892,14.7854
0.0940076,0,0.0956296,67.3597,4.24123,14.8794
0.0958272,0,0.0956296,67.3327,4.35433,15.0624
0.0976468,0,0.0956296,67.3052,4.47334,15.2389
0.0994664,0,0.0956296,67.2775,4.59655,15.4091
0.101286,0,0.0956296,67.2495,4.7234,15.5732
0.103106,0,0.0956296,67.2211,4.85409,15.7314
0.104925,0,0.0956296,67.1925,4.98584,15.884
0.106745,0,0.0956296,67.1636,5.11756,16.0311
0.108564,0,0.0956296,67.1344,5.24952,16.173
0.110384,0,0.0956296,67.105,5.38377,16.3098
0.112204,0,0.0956296,67.0753,5.51435,16.4417
0.114023,0,0.0956296,67.0454,5.6432,16.5689
0.115843,0,0.0956296,67.0153,5.77066,16.6915
0.117662,0,0.0956296,66.9849,5.89696,16.8098
0.119482,0,0.0956296,66.9543,6.02582,16.9238
0.121302,0,0.0956296,66.9235,6.14941,17.0338
0.123121,0,0.0956296,66.8925,6.26831,17.1398
0.124941,0,0.0956296,66.8613,6.38697,17.242
0.12676,0,0.0956296,66.83,6.50623,17.3406
0.12858,0,0.0956296,66.7984,6.62267,17.4357
0.1304,0,0.0956296,66.7667,6.73767,17.5273
0.132219,0,0.0956296,66.7348,6.85214,17.6157
0.134039,0,0.0956296,66.7027,6.96697,17.7009
0.135858,0,0.0956296,66.6705,7.0791,17.7831
0.137223,0,0.0956296,66.6463,7.16212,17.8428
0.139043,0,0.0956296,66.6138,7.27371,17.9199
0.140407,0,0.0956296,66.5893,7.35746,17.9759
0.141772,0,0.0956296,66.5648,7.44214,18.0304
0.143137,0,0.0956296,66.5402,7.5265,18.0835
0.144502,0,0.0956296,66.5155,7.6117,18.1351
0.145411,0,0.0956296,66.499,7.66913,18.1687
0.146776,0,0.0956296,66.4742,7.75724,18.218
0.147686,0,0.0956296,66.4577,7.81641,18.2501
0.149505,0,0.0956296,66.4244,7.93844,18.3127
0.150415,0,0.0956296,66.4078,8.00052,18.3431
0.152235,0,0.0956296,66.3744,8.12836,18.4023
0.154054,0,0.0956296,66.3409,8.25835,18.4595
0.155874,0,0.0956296,66.3073,8.38936,18.5145
0.157694,0,0.0956296,66.2736,8.52138,18.5676
0.159058,0,0.0956296,66.2483,8.62078,18.6062
0.160878,0,0.0956296,66.2145,8.75459,18.656
0.162334,0,0.0956296,66.1873,8.86106,18.6946
0.163789,0,0.0956296,66.1601,8.96743,18.732
0.165245,0,0.0956296,66.1328,9.07407,18.7684
0.166701,0,0.0956296,66.1055,9.17952,18.8038
0.168156,0,0.0956296,66.0781,9.28321,18.8381
0.169612,0,0.0956296,66.0507,9.38589,18.8714
0.171068,0,0.0956296,66.0232,9.48801,18.9038
0.172523,0,0.0956296,65.9957,9.58901,18.9353
0.173979,0,0.0956296,65.9681,9.6945,18.9658
0.175435,0,0.0956296,65.9405,9.79613,18.9955
0.17689,0,0.0956296,65.9129,9.89392,19.0243
0.178346,0,0.0956296,65.8852,9.98978,19.0523
0.179802,0,0.0956296,65.8575,10.0856,19.0795
0.181257,0,0.0956296,65.8297,10.1813,19.106
0.182713,0,0.0956296,65.8019,10.2765,19.1316
0.184169,0,0.0956296,65.774,10.3718,19.1565
0.185624,0,0.0956296,65.7461,10.4663,19.1807
0.18708,0,0.0956296,65.7182,10.5605,19.2042
0.188536,0,0.0956296,65.6903,10.6547,19.2271
0.189991,0,0.0956296,65.6623,10.7482,19.2493
0.191447,0,0.0956296,65.6343,10.8414,19.2708
0.192903,0,0.0956296,65.6062,10.9347,19.2917
0.193631,0,0.0956296,65.5922,10.9809,19.302
0.195086,0,0.0956296,65.5641,11.0736,19.322
0.196178,0,0.0956296,65.543,11.1436,19.3366
0.196906,0,0.0956296,65.5289,11.1903,19.3462
0.197998,0,0.0956296,65.5078,11.2608,19.3604
0.199089,0,0.0956296,65.4866,11.3323,19.3742
0.199817,0,0.0956296,65.4725,11.3806,19.3832
0.201273,0,0.0956296,65.4443,11.4789,19.4009
0.202001,0,0.0956296,65.4302,11.5288,19.4096
0.203457,0,0.0956296,65.4019,11.6301,19.4265
0.204184,0,0.0956296,65.3878,11.6813,19.4348
0.20564,0,0.0956296,65.3595,11.785,19.451
0.207096,0,0.0956296,65.3312,11.89,19.4668
0.208551,0,0.0956296,65.3029,11.9953,19.4821
0.210007,0,0.0956296,65.2745,12.1009,19.4969
0.211463,0,0.0956296,65.2461,12.2069,19.5114
0.212918,0,0.0956296,65.2177,12.3126,19.5254
0.214374,0,0.0956296,65.1893,12.418,19.539
0.21583,0,0.0956296,65.1609,12.5234,19.5522
0.217285,0,0.0956296,65.1324,12.6287,19.5651
0.218741,0,0.0956296,65.1039,12.7331,19.5776
0.220197,0,0.0956296,65.0754,12.8366,19.5897
0.221652,0,0.0956296,65.0469,12.9399,19.6015
0.223108,0,0.0956296,65.0184,13.043,19.6129
0.224273,0,0.0956296,64.9955,13.1235,19.6218
0.225437,0,0.0956296,64.9727,13.2086,19.6305
0.226602,0,0.0956296,64.9498,13.2916,19.639
0.227766,0,0.0956296,64.9269,13.3728,19.6473
0.228931,0,0.0956296,64.9041,13.45,19.6555
0.230095,0,0.0956296,64.8812,13.5281,19.6634
0.23126,0,0.0956296,64.8583,13.6065,19.6711
0.232424,0,0.0956296,64.8354,13.6846,19.6787
0.233589,0,0.0956296,64.8124,13.7627,19.6861
0.234754,0,0.0956296,64.7895,13.8404,19.6933
0.235918,0,0.0956296,64.7666,13.9176,19.7004
0.237083,0,0.0956296,64.7436,13.9947,19.7073
0.237665,0,0.0956296,64.7322,14.0329,19.7107
0.238829,0,0.0956296,64.7092,14.1089,19.7174
0.239994,0,0.0956296,64.6863,14.1849,19.7239
0.241159,0,0.0956296,64.6633,14.2608,19.7302
0.242323,0,0.0956296,64.6403,14.3363,19.7364
0.243488,0,0.0956296,64.6173,14.4116,19.7425
