®É¶¡ (sec),SN38 ,SN39 ,SN40 ,SN102 ,SN121 ,SN129 
3.45265e-05,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
7.25055e-05,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000114282,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000160237,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000210787,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000266392,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000327558,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00039484,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000468851,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000550262,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000639815,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000738322,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000846681,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.000965876,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00109699,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00124122,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00139986,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00157437,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00176634,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0019775,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00220978,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00246528,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00274633,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00305549,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00339557,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00376965,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00418115,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00463379,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00513169,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00567939,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00628185,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00694456,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00767355,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.00847543,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0093575,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0103278,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0113951,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0125691,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0138605,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0152811,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0168438,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0185627,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0204535,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0225333,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0248212,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0273378,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0301061,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0331513,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0365009,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0401856,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0438702,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0475548,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0516706,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0546183,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0569764,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0593346,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0616927,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0640509,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.0659374,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
0.067824,82.3901,82.3901,82.3901,82.3901,82.3901,82.3901
